0.091337904,-0.010071918,0.057342537,0.0110388715,-0.11264956,0.03580588,0.020444706,0.20627789,0.1201373,-0.30593565,0.18920802,0.049897797,0.05004708,
0.079186715,0.034938075,0.044251498,-0.14636557,0.13745868,0.008825189,-0.005683023,0.13375701,0.03902159,-0.18184775,0.10370714,0.03681979,-0.044010732,
-0.023960661,0.014658631,-0.010436151,-0.025520965,0.049040396,-0.022233833,-0.01668596,-0.14022098,-0.072633885,0.22088732,-0.12807806,-0.0081793815,0.024575414,
0.03909678,0.027449897,0.017487062,0.041917756,0.047572784,-0.014708189,-0.011620633,-0.08690448,-0.03765423,-0.061828006,-0.059928607,0.02019427,-0.05096248,
-0.13896869,-0.0065783085,0.0036332475,0.08544891,0.25757188,-0.011504511,0.0052535003,-0.034645423,-0.010060001,-0.1633656,0.01537153,0.07751408,-0.039850388,
-0.09528121,-0.024778822,-0.005620607,0.007861248,0.06383564,0.0031922117,0.019894067,0.03395862,0.016698137,0.02350565,0.033299863,0.044965796,-0.008152299,
-0.1604957,-0.03357679,-0.030956727,0.29607275,0.048147164,-0.0065302504,0.02156311,-0.13424018,-0.01274786,-0.15530486,-0.04411282,0.017158056,0.061250575,
-0.086824976,-0.050823584,-0.06778271,0.09115943,-0.20337385,0.0052250605,0.019765854,-0.037118703,-0.0100492,0.23368526,-0.04993713,-0.09309576,0.015422181,
0.12642786,0.07208708,0.075986356,-0.14457802,0.21638376,-0.014846314,-0.0336009,-0.0013847923,-0.021652903,-0.16268796,0.0002821019,0.08148544,-0.05948385,
-0.21138081,-0.069243975,-0.05728208,-0.005840482,0.050212488,0.01045703,0.026662515,0.062843576,0.032106087,0.18269774,0.05137668,0.023237182,0.083588205,
0.051977128,0.0126018105,0.031805582,-0.026681244,0.012467594,0.012486139,0.0043955105,0.09094061,0.042288452,-0.17153318,0.076387376,0.0013092852,-0.012520257,
-0.024493948,0.0048692957,0.04502061,-0.004045902,0.13317741,0.0095670065,0.0076100472,0.078765094,0.047104236,-0.20018479,0.08891039,0.06092746,0.040376842,
-0.11223263,-0.044107344,-0.023728715,0.13733333,-0.036019698,0.0129286405,0.02480269,0.025895255,0.03659301,-0.07298934,0.04735475,-0.024596483,0.06239881,
0.073578365,-0.01715951,-0.015355655,0.04962245,-0.2535474,0.024743034,0.020748777,0.077916384,0.0534172,-0.03684084,0.05364614,-0.07223724,0.054000195,
-0.15976793,-0.039435808,-0.009284245,0.11666547,0.12545022,0.012393348,0.027120037,0.0565563,0.04857563,-0.18222116,0.090509236,0.03302903,0.06594956,
0.008907619,-0.028343303,-0.0061052577,-0.0007809839,-0.13364552,0.029127866,0.033794213,0.15992503,0.073227204,-0.1032045,0.12169018,-0.04147584,-0.01400083,
-0.09030291,0.012373748,0.010981971,0.103470966,0.19248469,-0.023582583,-0.0066632456,-0.14146142,-0.058822196,-0.07513715,-0.08299669,0.030619333,-0.035575848,
0.056485068,0.0053044045,0.035774343,-0.07016125,-0.017227111,0.018056955,0.013935133,0.13876441,0.052177895,-0.14685075,0.1028397,-0.0128441015,-0.039466392,
0.008931255,0.008428745,0.018948479,-0.048813384,0.06700862,-0.00045438774,-0.0015656496,0.031110903,0.004388634,-0.053793225,0.02458182,0.021913327,-0.03014725,
0.0805198,-0.008521791,-0.006592836,-0.027149383,-0.17641896,0.021229262,0.011497191,0.10550078,0.05220103,-0.025356114,0.07129603,-0.02676688,0.01879383,
-0.0058289967,0.013094477,0.025625978,0.124679804,0.09622903,-0.002016613,0.0040170564,-0.022925222,0.008310833,-0.27243522,0.026031438,0.034890305,-0.01892253,
0.13626577,0.05087897,0.05400186,-0.013338731,0.064435236,-0.003931944,-0.025078582,0.017158471,0.0023614143,-0.2554731,0.026733074,0.0042042136,-0.07326625,
0.111172356,0.021130877,0.00715744,-0.13771737,-0.09543015,-0.0007501012,-0.010601048,0.019591484,-0.014981586,0.14561261,-0.023823949,-0.023908582,-0.033348016,
